player,player_team,opponent_team,runs_batter,balls_faced,strike_rate,role,runs_bowler,bowler_wicket,ball_no,overs,economy
SO Hetmyer,Delhi Capitals,Royal Challengers Bengaluru,93.0,54.0,172.22222222222223,batter,,,,,
SO Hetmyer,Delhi Capitals,Sunrisers Hyderabad,80.0,49.0,163.26530612244898,batter,,,,,
SO Hetmyer,Rajasthan Royals,Chennai Super Kings,75.0,56.0,133.92857142857142,batter,,,,,
SO Hetmyer,Rajasthan Royals,Delhi Capitals,75.0,42.0,178.57142857142858,batter,,,,,
SO Hetmyer,Rajasthan Royals,Gujarat Titans,190.0,120.0,158.33333333333331,batter,,,,,
SO Hetmyer,Rajasthan Royals,Kolkata Knight Riders,89.0,58.0,153.44827586206898,batter,,,,,
SO Hetmyer,Rajasthan Royals,Lucknow Super Giants,78.0,55.0,141.8181818181818,batter,,,,,
SO Hetmyer,Rajasthan Royals,Mumbai Indians,55.0,45.0,122.22222222222223,batter,,,,,
SO Hetmyer,Rajasthan Royals,Punjab Kings,171.0,96.0,178.125,batter,,,,,
SO Hetmyer,Rajasthan Royals,Royal Challengers Bengaluru,142.0,106.0,133.96226415094338,batter,,,,,
SO Hetmyer,Rajasthan Royals,Sunrisers Hyderabad,120.0,76.0,157.89473684210526,batter,,,,,
SO Hetmyer,Royal Challengers Bengaluru,Chennai Super Kings,0.0,2.0,0.0,batter,,,,,
SO Hetmyer,Royal Challengers Bengaluru,Mumbai Indians,5.0,6.0,83.33333333333334,batter,,,,,
SO Hetmyer,Royal Challengers Bengaluru,Rajasthan Royals,1.0,9.0,11.11111111111111,batter,,,,,
SO Hetmyer,Royal Challengers Bengaluru,Sunrisers Hyderabad,84.0,56.0,150.0,batter,,,,,
SP Fleming,Chennai Super Kings,Delhi Capitals,57.0,41.0,139.02439024390242,batter,,,,,
SP Fleming,Chennai Super Kings,Kolkata Knight Riders,32.0,20.0,160.0,batter,,,,,
SP Fleming,Chennai Super Kings,Mumbai Indians,26.0,29.0,89.65517241379311,batter,,,,,
SP Fleming,Chennai Super Kings,Punjab Kings,1.0,4.0,25.0,batter,,,,,
SP Fleming,Chennai Super Kings,Rajasthan Royals,7.0,6.0,116.66666666666667,batter,,,,,
SP Fleming,Chennai Super Kings,Royal Challengers Bengaluru,45.0,40.0,112.5,batter,,,,,
SP Fleming,Chennai Super Kings,Sunrisers Hyderabad,28.0,25.0,112.00000000000001,batter,,,,,
SP Goswami,Kolkata Knight Riders,Delhi Capitals,22.0,20.0,110.00000000000001,batter,,,,,
SP Goswami,Kolkata Knight Riders,Mumbai Indians,1.0,6.0,16.666666666666664,batter,,,,,
SP Goswami,Kolkata Knight Riders,Other,6.0,3.0,200.0,batter,,,,,
SP Goswami,Rajasthan Royals,Delhi Capitals,18.0,21.0,85.71428571428571,batter,,,,,
SP Goswami,Rajasthan Royals,Kolkata Knight Riders,47.0,40.0,117.5,batter,,,,,
SP Goswami,Rajasthan Royals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
SP Goswami,Rajasthan Royals,Royal Challengers Bengaluru,1.0,2.0,50.0,batter,,,,,
SP Goswami,Rajasthan Royals,Sunrisers Hyderabad,3.0,3.0,100.0,batter,,,,,
SP Goswami,Royal Challengers Bengaluru,Chennai Super Kings,10.0,19.0,52.63157894736842,batter,,,,,
SP Goswami,Royal Challengers Bengaluru,Delhi Capitals,52.0,42.0,123.80952380952381,batter,,,,,
SP Goswami,Royal Challengers Bengaluru,Kolkata Knight Riders,51.0,56.0,91.07142857142857,batter,,,,,
SP Goswami,Royal Challengers Bengaluru,Mumbai Indians,20.0,24.0,83.33333333333334,batter,,,,,
SP Goswami,Royal Challengers Bengaluru,Punjab Kings,10.0,14.0,71.42857142857143,batter,,,,,
SP Goswami,Sunrisers Hyderabad,Chennai Super Kings,17.0,14.0,121.42857142857142,batter,,,,,
SP Goswami,Sunrisers Hyderabad,Delhi Capitals,0.0,1.0,0.0,batter,,,,,
SP Goswami,Sunrisers Hyderabad,Kolkata Knight Riders,35.0,26.0,134.6153846153846,batter,,,,,
SP Goswami,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.0,3.0,0.0,batter,,,,,
SP Jackson,Kolkata Knight Riders,Chennai Super Kings,3.0,3.0,100.0,batter,,,,,
SP Jackson,Kolkata Knight Riders,Delhi Capitals,12.0,5.0,240.0,batter,,,,,
SP Jackson,Kolkata Knight Riders,Mumbai Indians,5.0,7.0,71.42857142857143,batter,,,,,
SP Jackson,Kolkata Knight Riders,Rajasthan Royals,8.0,8.0,100.0,batter,,,,,
SP Jackson,Kolkata Knight Riders,Rising Pune Supergiants,10.0,9.0,111.11111111111111,batter,,,,,
SP Jackson,Kolkata Knight Riders,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
SP Jackson,Kolkata Knight Riders,Sunrisers Hyderabad,23.0,24.0,95.83333333333334,batter,,,,,
SP Narine,Kolkata Knight Riders,Chennai Super Kings,217.0,140.0,155.0,batter,,,,,
SP Narine,Kolkata Knight Riders,Delhi Capitals,259.0,144.0,179.86111111111111,batter,,,,,
SP Narine,Kolkata Knight Riders,Gujarat Titans,22.0,19.0,115.78947368421053,batter,,,,,
SP Narine,Kolkata Knight Riders,Lucknow Super Giants,161.0,79.0,203.7974683544304,batter,,,,,
SP Narine,Kolkata Knight Riders,Mumbai Indians,51.0,58.0,87.93103448275862,batter,,,,,
SP Narine,Kolkata Knight Riders,Other,44.0,24.0,183.33333333333331,batter,,,,,
SP Narine,Kolkata Knight Riders,Punjab Kings,260.0,144.0,180.55555555555557,batter,,,,,
SP Narine,Kolkata Knight Riders,Rajasthan Royals,268.0,164.0,163.41463414634146,batter,,,,,
SP Narine,Kolkata Knight Riders,Rising Pune Supergiants,16.0,17.0,94.11764705882352,batter,,,,,
SP Narine,Kolkata Knight Riders,Royal Challengers Bengaluru,333.0,184.0,180.97826086956522,batter,,,,,
SP Narine,Kolkata Knight Riders,Sunrisers Hyderabad,185.0,117.0,158.1196581196581,batter,,,,,
SPD Smith,Delhi Capitals,Kolkata Knight Riders,39.0,34.0,114.70588235294117,batter,,,,,
SPD Smith,Delhi Capitals,Mumbai Indians,42.0,37.0,113.51351351351352,batter,,,,,
SPD Smith,Delhi Capitals,Punjab Kings,33.0,34.0,97.05882352941177,batter,,,,,
SPD Smith,Delhi Capitals,Royal Challengers Bengaluru,4.0,5.0,80.0,batter,,,,,
SPD Smith,Delhi Capitals,Sunrisers Hyderabad,34.0,25.0,136.0,batter,,,,,
SPD Smith,Other,Chennai Super Kings,141.0,98.0,143.87755102040816,batter,,,,,
SPD Smith,Other,Delhi Capitals,51.0,21.0,242.85714285714283,batter,,,,,
SPD Smith,Other,Kolkata Knight Riders,14.0,16.0,87.5,batter,,,,,
SPD Smith,Other,Mumbai Indians,41.0,38.0,107.89473684210526,batter,,,,,
SPD Smith,Other,Punjab Kings,44.0,34.0,129.41176470588235,batter,,,,,
SPD Smith,Other,Rajasthan Royals,55.0,53.0,103.77358490566037,batter,,,,,
SPD Smith,Other,Royal Challengers Bengaluru,85.0,74.0,114.86486486486487,batter,,,,,
SPD Smith,Other,Sunrisers Hyderabad,90.0,65.0,138.46153846153845,batter,,,,,
SPD Smith,Rajasthan Royals,Chennai Super Kings,176.0,174.0,101.14942528735634,batter,,,,,
SPD Smith,Rajasthan Royals,Delhi Capitals,85.0,62.0,137.09677419354838,batter,,,,,
SPD Smith,Rajasthan Royals,Kolkata Knight Riders,123.0,103.0,119.41747572815532,batter,,,,,
SPD Smith,Rajasthan Royals,Mumbai Indians,190.0,151.0,125.82781456953643,batter,,,,,
SPD Smith,Rajasthan Royals,Punjab Kings,166.0,104.0,159.6153846153846,batter,,,,,
SPD Smith,Rajasthan Royals,Royal Challengers Bengaluru,191.0,134.0,142.53731343283582,batter,,,,,
SPD Smith,Rajasthan Royals,Sunrisers Hyderabad,149.0,120.0,124.16666666666667,batter,,,,,
SPD Smith,Rising Pune Supergiants,Delhi Capitals,38.0,32.0,118.75,batter,,,,,
SPD Smith,Rising Pune Supergiants,Kolkata Knight Riders,91.0,74.0,122.97297297297298,batter,,,,,
SPD Smith,Rising Pune Supergiants,Mumbai Indians,198.0,141.0,140.4255319148936,batter,,,,,
SPD Smith,Rising Pune Supergiants,Other,153.0,90.0,170.0,batter,,,,,
SPD Smith,Rising Pune Supergiants,Punjab Kings,79.0,71.0,111.26760563380283,batter,,,,,
SPD Smith,Rising Pune Supergiants,Royal Challengers Bengaluru,76.0,59.0,128.81355932203388,batter,,,,,
SPD Smith,Rising Pune Supergiants,Sunrisers Hyderabad,107.0,96.0,111.45833333333333,batter,,,,,
SR Tendulkar,Mumbai Indians,Chennai Super Kings,368.0,308.0,119.48051948051948,batter,,,,,
SR Tendulkar,Mumbai Indians,Delhi Capitals,294.0,249.0,118.07228915662651,batter,,,,,
SR Tendulkar,Mumbai Indians,Kolkata Knight Riders,326.0,241.0,135.26970954356847,batter,,,,,
SR Tendulkar,Mumbai Indians,Other,252.0,206.0,122.33009708737863,batter,,,,,
SR Tendulkar,Mumbai Indians,Punjab Kings,270.0,237.0,113.9240506329114,batter,,,,,
SR Tendulkar,Mumbai Indians,Rajasthan Royals,273.0,230.0,118.69565217391305,batter,,,,,
SR Tendulkar,Mumbai Indians,Royal Challengers Bengaluru,269.0,236.0,113.98305084745763,batter,,,,,
SR Tendulkar,Mumbai Indians,Sunrisers Hyderabad,282.0,241.0,117.0124481327801,batter,,,,,
SR Watson,Chennai Super Kings,Delhi Capitals,236.0,174.0,135.63218390804596,batter,,,,,
SR Watson,Chennai Super Kings,Kolkata Knight Riders,165.0,119.0,138.65546218487395,batter,,,,,
SR Watson,Chennai Super Kings,Mumbai Indians,135.0,112.0,120.53571428571428,batter,,,,,
SR Watson,Chennai Super Kings,Punjab Kings,127.0,97.0,130.9278350515464,batter,,,,,
SR Watson,Chennai Super Kings,Rajasthan Royals,199.0,129.0,154.26356589147287,batter,,,,,
SR Watson,Chennai Super Kings,Royal Challengers Bengaluru,37.0,49.0,75.51020408163265,batter,,,,,
SR Watson,Chennai Super Kings,Sunrisers Hyderabad,353.0,238.0,148.31932773109244,batter,,,,,
SR Watson,Rajasthan Royals,Chennai Super Kings,480.0,313.0,153.3546325878594,batter,,,,,
SR Watson,Rajasthan Royals,Delhi Capitals,220.0,141.0,156.02836879432624,batter,,,,,
SR Watson,Rajasthan Royals,Kolkata Knight Riders,310.0,219.0,141.55251141552512,batter,,,,,
SR Watson,Rajasthan Royals,Mumbai Indians,308.0,252.0,122.22222222222223,batter,,,,,
SR Watson,Rajasthan Royals,Other,234.0,154.0,151.94805194805195,batter,,,,,
SR Watson,Rajasthan Royals,Punjab Kings,316.0,211.0,149.76303317535545,batter,,,,,
SR Watson,Rajasthan Royals,Royal Challengers Bengaluru,271.0,219.0,123.74429223744292,batter,,,,,
SR Watson,Rajasthan Royals,Sunrisers Hyderabad,239.0,174.0,137.35632183908046,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Delhi Capitals,75.0,65.0,115.38461538461537,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Kolkata Knight Riders,34.0,21.0,161.9047619047619,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Mumbai Indians,23.0,29.0,79.3103448275862,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Other,7.0,13.0,53.84615384615385,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Punjab Kings,6.0,15.0,40.0,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Rising Pune Supergiants,51.0,32.0,159.375,batter,,,,,
SR Watson,Royal Challengers Bengaluru,Sunrisers Hyderabad,54.0,37.0,145.94594594594594,batter,,,,,
SS Cottrell,Punjab Kings,Sunrisers Hyderabad,0.0,2.0,0.0,batter,,,,,
SS Iyer,Delhi Capitals,Chennai Super Kings,236.0,221.0,106.78733031674209,batter,,,,,
SS Iyer,Delhi Capitals,Kolkata Knight Riders,460.0,305.0,150.81967213114754,batter,,,,,
SS Iyer,Delhi Capitals,Mumbai Indians,359.0,306.0,117.3202614379085,batter,,,,,
SS Iyer,Delhi Capitals,Other,110.0,65.0,169.23076923076923,batter,,,,,
SS Iyer,Delhi Capitals,Punjab Kings,298.0,245.0,121.63265306122449,batter,,,,,
SS Iyer,Delhi Capitals,Rajasthan Royals,236.0,184.0,128.26086956521738,batter,,,,,
SS Iyer,Delhi Capitals,Rising Pune Supergiants,11.0,14.0,78.57142857142857,batter,,,,,
SS Iyer,Delhi Capitals,Royal Challengers Bengaluru,291.0,246.0,118.29268292682926,batter,,,,,
SS Iyer,Delhi Capitals,Sunrisers Hyderabad,378.0,332.0,113.85542168674698,batter,,,,,
SS Iyer,Kolkata Knight Riders,Chennai Super Kings,54.0,51.0,105.88235294117648,batter,,,,,
SS Iyer,Kolkata Knight Riders,Delhi Capitals,147.0,104.0,141.34615384615387,batter,,,,,
SS Iyer,Kolkata Knight Riders,Gujarat Titans,12.0,15.0,80.0,batter,,,,,
SS Iyer,Kolkata Knight Riders,Lucknow Super Giants,117.0,91.0,128.57142857142858,batter,,,,,
SS Iyer,Kolkata Knight Riders,Mumbai Indians,29.0,28.0,103.57142857142858,batter,,,,,
SS Iyer,Kolkata Knight Riders,Punjab Kings,54.0,25.0,216.0,batter,,,,,
SS Iyer,Kolkata Knight Riders,Rajasthan Royals,130.0,90.0,144.44444444444443,batter,,,,,
SS Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,102.0,70.0,145.7142857142857,batter,,,,,
SS Iyer,Kolkata Knight Riders,Sunrisers Hyderabad,107.0,63.0,169.84126984126985,batter,,,,,
SS Iyer,Punjab Kings,Chennai Super Kings,131.0,77.0,170.12987012987014,batter,,,,,
SS Iyer,Punjab Kings,Delhi Capitals,53.0,34.0,155.88235294117646,batter,,,,,
SS Iyer,Punjab Kings,Gujarat Titans,115.0,53.0,216.98113207547172,batter,,,,,
SS Iyer,Punjab Kings,Kolkata Knight Riders,25.0,18.0,138.88888888888889,batter,,,,,
SS Iyer,Punjab Kings,Lucknow Super Giants,97.0,55.0,176.36363636363637,batter,,,,,
SS Iyer,Punjab Kings,Mumbai Indians,179.0,92.0,194.56521739130434,batter,,,,,
SS Iyer,Punjab Kings,Rajasthan Royals,40.0,30.0,133.33333333333331,batter,,,,,
SS Iyer,Punjab Kings,Royal Challengers Bengaluru,16.0,25.0,64.0,batter,,,,,
SS Iyer,Punjab Kings,Sunrisers Hyderabad,151.0,69.0,218.84057971014494,batter,,,,,
SS Prabhudessai,Royal Challengers Bengaluru,Chennai Super Kings,53.0,29.0,182.75862068965517,batter,,,,,
SS Prabhudessai,Royal Challengers Bengaluru,Delhi Capitals,6.0,5.0,120.0,batter,,,,,
SS Prabhudessai,Royal Challengers Bengaluru,Kolkata Knight Riders,34.0,27.0,125.92592592592592,batter,,,,,
SS Prabhudessai,Royal Challengers Bengaluru,Lucknow Super Giants,16.0,16.0,100.0,batter,,,,,
SS Prabhudessai,Royal Challengers Bengaluru,Rajasthan Royals,2.0,9.0,22.22222222222222,batter,,,,,
SS Prabhudessai,Royal Challengers Bengaluru,Sunrisers Hyderabad,15.0,20.0,75.0,batter,,,,,
SS Shaikh,Kolkata Knight Riders,Rajasthan Royals,6.0,7.0,85.71428571428571,batter,,,,,
SS Tiwary,Delhi Capitals,Kolkata Knight Riders,24.0,15.0,160.0,batter,,,,,
SS Tiwary,Delhi Capitals,Mumbai Indians,13.0,11.0,118.18181818181819,batter,,,,,
SS Tiwary,Delhi Capitals,Punjab Kings,5.0,4.0,125.0,batter,,,,,
SS Tiwary,Delhi Capitals,Rajasthan Royals,28.0,14.0,200.0,batter,,,,,
SS Tiwary,Delhi Capitals,Royal Challengers Bengaluru,13.0,9.0,144.44444444444443,batter,,,,,
SS Tiwary,Delhi Capitals,Sunrisers Hyderabad,26.0,25.0,104.0,batter,,,,,
SS Tiwary,Mumbai Indians,Chennai Super Kings,108.0,94.0,114.89361702127661,batter,,,,,
SS Tiwary,Mumbai Indians,Delhi Capitals,123.0,93.0,132.25806451612902,batter,,,,,
SS Tiwary,Mumbai Indians,Kolkata Knight Riders,158.0,122.0,129.5081967213115,batter,,,,,
SS Tiwary,Mumbai Indians,Punjab Kings,103.0,79.0,130.37974683544306,batter,,,,,
SS Tiwary,Mumbai Indians,Rajasthan Royals,102.0,67.0,152.23880597014926,batter,,,,,
SS Tiwary,Mumbai Indians,Royal Challengers Bengaluru,82.0,60.0,136.66666666666666,batter,,,,,
SS Tiwary,Mumbai Indians,Sunrisers Hyderabad,52.0,46.0,113.04347826086956,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Delhi Capitals,21.0,18.0,116.66666666666667,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Kolkata Knight Riders,13.0,12.0,108.33333333333333,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Mumbai Indians,57.0,45.0,126.66666666666666,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Other,1.0,2.0,50.0,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Punjab Kings,17.0,15.0,113.33333333333333,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Royal Challengers Bengaluru,52.0,39.0,133.33333333333331,batter,,,,,
SS Tiwary,Rising Pune Supergiants,Sunrisers Hyderabad,9.0,10.0,90.0,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Chennai Super Kings,86.0,85.0,101.17647058823529,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Delhi Capitals,19.0,23.0,82.6086956521739,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Kolkata Knight Riders,39.0,49.0,79.59183673469387,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Mumbai Indians,66.0,57.0,115.78947368421053,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Other,166.0,132.0,125.75757575757575,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Punjab Kings,24.0,28.0,85.71428571428571,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Rajasthan Royals,50.0,53.0,94.33962264150944,batter,,,,,
SS Tiwary,Royal Challengers Bengaluru,Sunrisers Hyderabad,37.0,37.0,100.0,batter,,,,,
ST Jayasuriya,Mumbai Indians,Chennai Super Kings,190.0,96.0,197.91666666666669,batter,,,,,
ST Jayasuriya,Mumbai Indians,Delhi Capitals,107.0,69.0,155.07246376811594,batter,,,,,
ST Jayasuriya,Mumbai Indians,Kolkata Knight Riders,124.0,67.0,185.07462686567163,batter,,,,,
ST Jayasuriya,Mumbai Indians,Punjab Kings,25.0,27.0,92.5925925925926,batter,,,,,
ST Jayasuriya,Mumbai Indians,Rajasthan Royals,96.0,94.0,102.12765957446808,batter,,,,,
ST Jayasuriya,Mumbai Indians,Royal Challengers Bengaluru,166.0,128.0,129.6875,batter,,,,,
ST Jayasuriya,Mumbai Indians,Sunrisers Hyderabad,60.0,51.0,117.64705882352942,batter,,,,,
STR Binny,Mumbai Indians,Kolkata Knight Riders,8.0,5.0,160.0,batter,,,,,
STR Binny,Rajasthan Royals,Chennai Super Kings,173.0,123.0,140.65040650406505,batter,,,,,
STR Binny,Rajasthan Royals,Delhi Capitals,60.0,38.0,157.89473684210526,batter,,,,,
STR Binny,Rajasthan Royals,Kolkata Knight Riders,40.0,44.0,90.9090909090909,batter,,,,,
STR Binny,Rajasthan Royals,Mumbai Indians,116.0,87.0,133.33333333333331,batter,,,,,
STR Binny,Rajasthan Royals,Other,39.0,22.0,177.27272727272728,batter,,,,,
STR Binny,Rajasthan Royals,Punjab Kings,118.0,85.0,138.8235294117647,batter,,,,,
STR Binny,Rajasthan Royals,Royal Challengers Bengaluru,80.0,64.0,125.0,batter,,,,,
STR Binny,Rajasthan Royals,Sunrisers Hyderabad,105.0,100.0,105.0,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Delhi Capitals,32.0,29.0,110.34482758620689,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Kolkata Knight Riders,24.0,13.0,184.6153846153846,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Mumbai Indians,7.0,6.0,116.66666666666667,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Other,21.0,15.0,140.0,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Punjab Kings,18.0,20.0,90.0,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Rising Pune Supergiants,19.0,15.0,126.66666666666666,batter,,,,,
STR Binny,Royal Challengers Bengaluru,Sunrisers Hyderabad,20.0,17.0,117.64705882352942,batter,,,,,
SV Samson,Chennai Super Kings,Delhi Capitals,115.0,56.0,205.35714285714283,batter,,,,,
SV Samson,Chennai Super Kings,Kolkata Knight Riders,48.0,32.0,150.0,batter,,,,,
SV Samson,Chennai Super Kings,Punjab Kings,7.0,7.0,100.0,batter,,,,,
SV Samson,Chennai Super Kings,Rajasthan Royals,6.0,7.0,85.71428571428571,batter,,,,,
SV Samson,Chennai Super Kings,Royal Challengers Bengaluru,9.0,5.0,180.0,batter,,,,,
SV Samson,Delhi Capitals,Kolkata Knight Riders,129.0,91.0,141.75824175824175,batter,,,,,
SV Samson,Delhi Capitals,Mumbai Indians,75.0,66.0,113.63636363636364,batter,,,,,
SV Samson,Delhi Capitals,Other,91.0,57.0,159.64912280701756,batter,,,,,
SV Samson,Delhi Capitals,Punjab Kings,106.0,99.0,107.07070707070707,batter,,,,,
SV Samson,Delhi Capitals,Rising Pune Supergiants,134.0,97.0,138.1443298969072,batter,,,,,
SV Samson,Delhi Capitals,Royal Challengers Bengaluru,39.0,40.0,97.5,batter,,,,,
SV Samson,Delhi Capitals,Sunrisers Hyderabad,103.0,82.0,125.60975609756098,batter,,,,,
SV Samson,Rajasthan Royals,Chennai Super Kings,290.0,248.0,116.93548387096774,batter,,,,,
SV Samson,Rajasthan Royals,Delhi Capitals,418.0,289.0,144.63667820069205,batter,,,,,
SV Samson,Rajasthan Royals,Gujarat Titans,271.0,166.0,163.25301204819277,batter,,,,,
SV Samson,Rajasthan Royals,Kolkata Knight Riders,413.0,340.0,121.4705882352941,batter,,,,,
SV Samson,Rajasthan Royals,Lucknow Super Giants,200.0,125.0,160.0,batter,,,,,
SV Samson,Rajasthan Royals,Mumbai Indians,526.0,361.0,145.70637119113573,batter,,,,,
SV Samson,Rajasthan Royals,Other,10.0,6.0,166.66666666666669,batter,,,,,
SV Samson,Rajasthan Royals,Punjab Kings,690.0,460.0,150.0,batter,,,,,
SV Samson,Rajasthan Royals,Royal Challengers Bengaluru,445.0,315.0,141.26984126984127,batter,,,,,
SV Samson,Rajasthan Royals,Sunrisers Hyderabad,764.0,541.0,141.2199630314233,batter,,,,,
SW Billings,Chennai Super Kings,Delhi Capitals,1.0,5.0,20.0,batter,,,,,
SW Billings,Chennai Super Kings,Kolkata Knight Riders,56.0,23.0,243.47826086956525,batter,,,,,
SW Billings,Chennai Super Kings,Mumbai Indians,3.0,5.0,60.0,batter,,,,,
SW Billings,Chennai Super Kings,Punjab Kings,9.0,9.0,100.0,batter,,,,,
SW Billings,Chennai Super Kings,Rajasthan Royals,30.0,29.0,103.44827586206897,batter,,,,,
SW Billings,Chennai Super Kings,Royal Challengers Bengaluru,9.0,7.0,128.57142857142858,batter,,,,,
SW Billings,Chennai Super Kings,Sunrisers Hyderabad,0.0,4.0,0.0,batter,,,,,
SW Billings,Delhi Capitals,Kolkata Knight Riders,75.0,51.0,147.05882352941177,batter,,,,,
SW Billings,Delhi Capitals,Punjab Kings,61.0,51.0,119.6078431372549,batter,,,,,
SW Billings,Delhi Capitals,Rising Pune Supergiants,48.0,32.0,150.0,batter,,,,,
SW Billings,Delhi Capitals,Royal Challengers Bengaluru,29.0,25.0,115.99999999999999,batter,,,,,
SW Billings,Delhi Capitals,Sunrisers Hyderabad,13.0,9.0,144.44444444444443,batter,,,,,
SW Billings,Kolkata Knight Riders,Chennai Super Kings,25.0,22.0,113.63636363636364,batter,,,,,
SW Billings,Kolkata Knight Riders,Delhi Capitals,15.0,9.0,166.66666666666669,batter,,,,,
SW Billings,Kolkata Knight Riders,Gujarat Titans,4.0,4.0,100.0,batter,,,,,
SW Billings,Kolkata Knight Riders,Lucknow Super Giants,36.0,24.0,150.0,batter,,,,,
SW Billings,Kolkata Knight Riders,Mumbai Indians,17.0,12.0,141.66666666666669,batter,,,,,
SW Billings,Kolkata Knight Riders,Punjab Kings,24.0,23.0,104.34782608695652,batter,,,,,
SW Billings,Kolkata Knight Riders,Royal Challengers Bengaluru,14.0,15.0,93.33333333333333,batter,,,,,
SW Billings,Kolkata Knight Riders,Sunrisers Hyderabad,34.0,29.0,117.24137931034481,batter,,,,,
SW Tait,Rajasthan Royals,Chennai Super Kings,1.0,1.0,100.0,batter,,,,,
SW Tait,Rajasthan Royals,Delhi Capitals,11.0,12.0,91.66666666666666,batter,,,,,
SW Tait,Rajasthan Royals,Kolkata Knight Riders,0.0,1.0,0.0,batter,,,,,
SW Tait,Rajasthan Royals,Other,10.0,9.0,111.11111111111111,batter,,,,,
SW Tait,Rajasthan Royals,Royal Challengers Bengaluru,1.0,3.0,33.33333333333333,batter,,,,,
SZ Mulani,Mumbai Indians,Gujarat Titans,1.0,1.0,100.0,batter,,,,,
Sachin Baby,Rajasthan Royals,Sunrisers Hyderabad,3.0,7.0,42.857142857142854,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Delhi Capitals,12.0,8.0,150.0,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Kolkata Knight Riders,23.0,25.0,92.0,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Mumbai Indians,25.0,13.0,192.30769230769232,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Other,0.0,3.0,0.0,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Punjab Kings,33.0,29.0,113.79310344827587,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Rising Pune Supergiants,2.0,4.0,50.0,batter,,,,,
Sachin Baby,Royal Challengers Bengaluru,Sunrisers Hyderabad,46.0,29.0,158.6206896551724,batter,,,,,
Salman Butt,Kolkata Knight Riders,Chennai Super Kings,73.0,54.0,135.1851851851852,batter,,,,,
Salman Butt,Kolkata Knight Riders,Delhi Capitals,48.0,44.0,109.09090909090908,batter,,,,,
Salman Butt,Kolkata Knight Riders,Mumbai Indians,13.0,13.0,100.0,batter,,,,,
Salman Butt,Kolkata Knight Riders,Punjab Kings,24.0,19.0,126.3157894736842,batter,,,,,
Salman Butt,Kolkata Knight Riders,Rajasthan Royals,31.0,27.0,114.81481481481481,batter,,,,,
Salman Butt,Kolkata Knight Riders,Sunrisers Hyderabad,4.0,4.0,100.0,batter,,,,,
Sameer Rizvi,Chennai Super Kings,Delhi Capitals,0.0,1.0,0.0,batter,,,,,
Sameer Rizvi,Chennai Super Kings,Gujarat Titans,14.0,6.0,233.33333333333334,batter,,,,,
Sameer Rizvi,Chennai Super Kings,Lucknow Super Giants,1.0,5.0,20.0,batter,,,,,
Sameer Rizvi,Chennai Super Kings,Punjab Kings,21.0,23.0,91.30434782608695,batter,,,,,
Sameer Rizvi,Chennai Super Kings,Rajasthan Royals,15.0,8.0,187.5,batter,,,,,
Sameer Rizvi,Delhi Capitals,Chennai Super Kings,26.0,24.0,108.33333333333333,batter,,,,,
Sameer Rizvi,Delhi Capitals,Gujarat Titans,0.0,1.0,0.0,batter,,,,,
Sameer Rizvi,Delhi Capitals,Lucknow Super Giants,74.0,51.0,145.09803921568627,batter,,,,,
Sameer Rizvi,Delhi Capitals,Mumbai Indians,129.0,86.0,150.0,batter,,,,,
Sameer Rizvi,Delhi Capitals,Punjab Kings,58.0,25.0,231.99999999999997,batter,,,,,
Sandeep Sharma,Punjab Kings,Chennai Super Kings,1.0,4.0,25.0,batter,,,,,
