bowler,season,runs_bowler,bowler_wicket,ball_no,overs,bowling_average,economy,strike_rate
M Markande,2023,300,12,230,38.333333333333336,25.0,7.826086956521738,19.166666666666668
M Markande,2024,259,8,142,23.666666666666668,32.375,10.943661971830986,17.75
M Markande,2026,76,0,31,5.166666666666667,76.0,14.709677419354838,31.0
M Morkel,2009,40,0,44,7.333333333333333,40.0,5.454545454545455,44.0
M Morkel,2010,66,0,46,7.666666666666667,66.0,8.608695652173912,46.0
M Morkel,2011,325,13,274,45.666666666666664,25.0,7.116788321167884,21.076923076923077
M Morkel,2012,453,25,389,64.83333333333333,18.12,6.987146529562983,15.56
M Morkel,2013,335,7,247,41.166666666666664,47.857142857142854,8.137651821862349,35.285714285714285
M Morkel,2014,367,12,305,50.833333333333336,30.583333333333332,7.219672131147541,25.416666666666668
M Morkel,2015,206,10,174,29.0,20.6,7.103448275862069,17.4
M Morkel,2016,297,10,220,36.666666666666664,29.7,8.1,22.0
M Muralitharan,2008,404,11,369,61.5,36.72727272727273,6.569105691056911,33.54545454545455
M Muralitharan,2009,261,14,304,50.666666666666664,18.642857142857142,5.151315789473684,21.714285714285715
M Muralitharan,2010,339,16,306,51.0,21.1875,6.647058823529412,19.125
M Muralitharan,2011,141,2,117,19.5,70.5,7.230769230769231,58.5
M Muralitharan,2012,260,15,245,40.833333333333336,17.333333333333332,6.36734693877551,16.333333333333332
M Muralitharan,2013,177,3,141,23.5,59.0,7.531914893617022,47.0
M Muralitharan,2014,124,3,99,16.5,41.333333333333336,7.515151515151516,33.0
M Ntini,2008,242,7,213,35.5,34.57142857142857,6.816901408450704,30.428571428571427
M Pathirana,2022,52,2,48,8.0,26.0,6.5,24.0
M Pathirana,2023,371,19,310,51.666666666666664,19.526315789473685,7.180645161290323,16.31578947368421
M Pathirana,2024,169,13,145,24.166666666666668,13.0,6.993103448275861,11.153846153846153
M Pathirana,2025,424,13,284,47.333333333333336,32.61538461538461,8.957746478873238,21.846153846153847
M Prasidh Krishna,2018,260,10,177,29.5,26.0,8.813559322033898,17.7
M Prasidh Krishna,2019,387,5,260,43.333333333333336,77.4,8.930769230769231,52.0
M Prasidh Krishna,2021,515,16,362,60.333333333333336,32.1875,8.535911602209945,22.625
M Prasidh Krishna,2022,551,19,432,72.0,29.0,7.652777777777778,22.736842105263158
M Prasidh Krishna,2025,488,25,364,60.666666666666664,19.52,8.043956043956044,14.56
M Prasidh Krishna,2026,152,10,99,16.5,15.2,9.212121212121213,9.9
M Shahrukh Khan,2024,15,0,12,2.0,15.0,7.5,12.0
M Shahrukh Khan,2025,13,1,6,1.0,13.0,13.0,6.0
M Siddharth,2024,71,1,58,9.666666666666666,71.0,7.344827586206897,58.0
M Siddharth,2025,67,2,43,7.166666666666667,33.5,9.348837209302324,21.5
M Siddharth,2026,63,2,50,8.333333333333334,31.5,7.56,25.0
M Theekshana,2022,261,12,212,35.333333333333336,21.75,7.386792452830188,17.666666666666668
M Theekshana,2023,392,11,298,49.666666666666664,35.63636363636363,7.89261744966443,27.09090909090909
M Theekshana,2024,144,2,121,20.166666666666668,72.0,7.140495867768594,60.5
M Theekshana,2025,410,11,271,45.166666666666664,37.27272727272727,9.07749077490775,24.636363636363637
M Tiwari,2025,14,0,6,1.0,14.0,14.0,6.0
M Vijay,2014,13,0,6,1.0,13.0,13.0,6.0
M Vijay,2015,28,0,24,4.0,28.0,7.0,24.0
M Vijay,2016,8,0,7,1.1666666666666667,8.0,6.857142857142857,7.0
M de Lange,2012,107,3,64,10.666666666666666,35.666666666666664,10.03125,21.333333333333332
M de Lange,2014,32,2,26,4.333333333333333,16.0,7.384615384615385,13.0
M de Lange,2015,30,0,26,4.333333333333333,30.0,6.923076923076923,26.0
MA Khote,2008,51,2,30,5.0,25.5,10.2,15.0
MA Starc,2014,402,14,340,56.666666666666664,28.714285714285715,7.094117647058824,24.285714285714285
MA Starc,2015,291,20,272,45.333333333333336,14.55,6.419117647058823,13.6
MA Starc,2024,444,17,267,44.5,26.11764705882353,9.97752808988764,15.705882352941176
MA Starc,2025,400,14,245,40.833333333333336,28.571428571428573,9.795918367346939,17.5
MA Wood,2018,49,0,25,4.166666666666667,49.0,11.76,25.0
MA Wood,2023,130,11,102,17.0,11.818181818181818,7.647058823529412,9.272727272727273
MB Parmar,2010,33,0,19,3.1666666666666665,33.0,10.421052631578949,19.0
MC Henriques,2009,107,2,76,12.666666666666666,53.5,8.447368421052632,38.0
MC Henriques,2010,35,1,24,4.0,35.0,8.75,24.0
MC Henriques,2013,185,7,132,22.0,26.428571428571427,8.409090909090908,18.857142857142858
MC Henriques,2014,96,4,63,10.5,24.0,9.142857142857142,15.75
MC Henriques,2015,158,11,157,26.166666666666668,14.363636363636363,6.038216560509554,14.272727272727273
MC Henriques,2016,415,12,318,53.0,34.583333333333336,7.830188679245283,26.5
MC Henriques,2017,248,1,148,24.666666666666668,248.0,10.054054054054054,148.0
MC Henriques,2021,45,4,61,10.166666666666666,11.25,4.426229508196721,15.25
MF Maharoof,2008,249,15,226,37.666666666666664,16.6,6.610619469026549,15.066666666666666
MF Maharoof,2009,65,4,66,11.0,16.25,5.909090909090909,16.5
MF Maharoof,2010,206,8,149,24.833333333333332,25.75,8.29530201342282,18.625
MG Bracewell,2023,95,6,66,11.0,15.833333333333334,8.636363636363637,11.0
MG Johnson,2013,459,24,403,67.16666666666667,19.125,6.833746898263027,16.791666666666668
MG Johnson,2014,444,17,340,56.666666666666664,26.11764705882353,7.835294117647059,20.0
MG Johnson,2015,342,10,231,38.5,34.2,8.883116883116884,23.1
MG Johnson,2016,106,2,69,11.5,53.0,9.217391304347826,34.5
MG Johnson,2017,141,7,125,20.833333333333332,20.142857142857142,6.768000000000001,17.857142857142858
MG Johnson,2018,216,2,133,22.166666666666668,108.0,9.74436090225564,66.5
MG Neser,2013,62,0,25,4.166666666666667,62.0,14.879999999999999,25.0
MJ Clarke,2012,67,2,66,11.0,33.5,6.090909090909091,33.0
MJ Henry,2017,71,1,31,5.166666666666667,71.0,13.741935483870966,31.0
MJ Henry,2024,110,1,74,12.333333333333334,110.0,8.91891891891892,74.0
MJ Henry,2026,130,2,61,10.166666666666666,65.0,12.78688524590164,30.5
MJ McClenaghan,2015,386,18,305,50.833333333333336,21.444444444444443,7.593442622950819,16.944444444444443
MJ McClenaghan,2016,436,17,332,55.333333333333336,25.647058823529413,7.879518072289156,19.529411764705884
MJ McClenaghan,2017,507,19,345,57.5,26.68421052631579,8.817391304347826,18.157894736842106
MJ McClenaghan,2018,332,14,250,41.666666666666664,23.714285714285715,7.968000000000001,17.857142857142858
MJ McClenaghan,2019,142,3,114,19.0,47.333333333333336,7.473684210526316,38.0
MJ Santner,2019,94,4,88,14.666666666666666,23.5,6.409090909090909,22.0
MJ Santner,2021,53,2,42,7.0,26.5,7.571428571428571,21.0
MJ Santner,2022,130,4,114,19.0,32.5,6.842105263157895,28.5
MJ Santner,2023,81,3,72,12.0,27.0,6.75,24.0
MJ Santner,2024,64,2,54,9.0,32.0,7.111111111111111,27.0
MJ Santner,2025,313,10,247,41.166666666666664,31.3,7.603238866396762,24.7
MJ Santner,2026,65,2,43,7.166666666666667,32.5,9.069767441860465,21.5
MJ Suthar,2024,26,0,12,2.0,26.0,13.0,12.0
MK Lomror,2018,27,0,18,3.0,27.0,9.0,18.0
MK Lomror,2021,47,1,43,7.166666666666667,47.0,6.558139534883721,43.0
MK Lomror,2022,18,0,12,2.0,18.0,9.0,12.0
MK Lomror,2023,17,0,12,2.0,17.0,8.5,12.0
MK Lomror,2024,18,0,9,1.5,18.0,12.0,9.0
MK Tiwary,2009,11,0,6,1.0,11.0,11.0,6.0
MK Tiwary,2010,11,1,7,1.1666666666666667,11.0,9.428571428571429,7.0
MK Tiwary,2011,23,0,13,2.1666666666666665,23.0,10.615384615384617,13.0
MK Tiwary,2014,28,0,12,2.0,28.0,14.0,12.0
MK Tiwary,2018,10,0,7,1.1666666666666667,10.0,8.571428571428571,7.0
MM Ali,2018,97,3,81,13.5,32.333333333333336,7.185185185185185,27.0
MM Ali,2019,169,6,151,25.166666666666668,28.166666666666668,6.71523178807947,25.166666666666668
MM Ali,2021,203,7,186,31.0,29.0,6.548387096774194,26.571428571428573
MM Ali,2022,158,8,146,24.333333333333332,19.75,6.493150684931507,18.25
MM Ali,2023,195,9,157,26.166666666666668,21.666666666666668,7.452229299363057,17.444444444444443
MM Ali,2024,71,2,49,8.166666666666666,35.5,8.693877551020408,24.5
MM Ali,2025,136,6,99,16.5,22.666666666666668,8.242424242424242,16.5
MM Patel,2008,420,14,336,56.0,30.0,7.5,24.0
MM Patel,2009,241,16,218,36.333333333333336,15.0625,6.633027522935779,13.625
MM Patel,2010,118,3,78,13.0,39.333333333333336,9.076923076923077,26.0
MM Patel,2011,358,22,329,54.833333333333336,16.272727272727273,6.528875379939209,14.954545454545455
MM Patel,2012,367,15,288,48.0,24.466666666666665,7.645833333333333,19.2
MM Patel,2013,137,3,91,15.166666666666666,45.666666666666664,9.032967032967033,30.333333333333332
MM Patel,2017,57,1,42,7.0,57.0,8.142857142857142,42.0
MM Sharma,2013,326,20,311,51.833333333333336,16.3,6.289389067524115,15.55
MM Sharma,2014,452,23,324,54.0,19.652173913043477,8.37037037037037,14.08695652173913
MM Sharma,2015,481,14,350,58.333333333333336,34.357142857142854,8.245714285714286,25.0
MM Sharma,2016,407,13,304,50.666666666666664,31.307692307692307,8.032894736842106,23.384615384615383
MM Sharma,2017,410,13,277,46.166666666666664,31.53846153846154,8.88086642599278,21.307692307692307
MM Sharma,2018,322,7,186,31.0,46.0,10.387096774193548,26.571428571428573
MM Sharma,2019,27,1,18,3.0,27.0,9.0,18.0
MM Sharma,2021,45,1,25,4.166666666666667,45.0,10.799999999999999,25.0
MM Sharma,2023,361,27,268,44.666666666666664,13.37037037037037,8.082089552238806,9.925925925925926
MM Sharma,2024,425,13,245,40.833333333333336,32.69230769230769,10.408163265306122,18.846153846153847
MM Sharma,2025,257,2,163,27.166666666666668,128.5,9.460122699386503,81.5
MN Samuels,2012,216,8,176,29.333333333333332,27.0,7.363636363636364,22.0
MN Samuels,2013,34,1,25,4.166666666666667,34.0,8.16,25.0
MN Samuels,2017,34,0,18,3.0,34.0,11.333333333333334,18.0
MP Stoinis,2016,194,8,140,23.333333333333332,24.25,8.314285714285715,17.5
MP Stoinis,2017,110,2,69,11.5,55.0,9.565217391304348,34.5
MP Stoinis,2018,120,3,66,11.0,40.0,10.909090909090908,22.0
MP Stoinis,2019,145,2,103,17.166666666666668,72.5,8.446601941747572,51.5
MP Stoinis,2021,400,15,253,42.166666666666664,26.666666666666668,9.486166007905139,16.866666666666667
MP Stoinis,2022,79,4,44,7.333333333333333,19.75,10.772727272727273,11.0
MP Stoinis,2023,100,5,69,11.5,20.0,8.695652173913043,13.8
MP Stoinis,2024,126,4,87,14.5,31.5,8.689655172413794,21.75
MP Stoinis,2025,175,1,91,15.166666666666666,175.0,11.538461538461538,91.0
MP Stoinis,2026,17,0,7,1.1666666666666667,17.0,14.571428571428571,7.0
MP Yadav,2024,85,7,76,12.666666666666666,12.142857142857142,6.710526315789474,10.857142857142858
MP Yadav,2025,100,2,53,8.833333333333334,50.0,11.320754716981131,26.5
MR Marsh,2010,88,2,64,10.666666666666666,44.0,8.25,32.0
MR Marsh,2011,99,7,86,14.333333333333334,14.142857142857142,6.906976744186046,12.285714285714286
MR Marsh,2013,182,7,122,20.333333333333332,26.0,8.950819672131148,17.428571428571427
MR Marsh,2016,45,4,55,9.166666666666666,11.25,4.909090909090909,13.75
MR Marsh,2021,6,0,4,0.6666666666666666,6.0,9.0,4.0
MR Marsh,2022,102,4,76,12.666666666666666,25.5,8.052631578947368,19.0
MR Marsh,2023,170,12,132,22.0,14.166666666666666,7.7272727272727275,11.0
MR Marsh,2024,103,1,54,9.0,103.0,11.444444444444445,54.0
MS Gony,2008,443,17,371,61.833333333333336,26.058823529411764,7.164420485175202,21.823529411764707
MS Gony,2009,172,5,107,17.833333333333332,34.4,9.644859813084112,21.4
MS Gony,2010,92,1,51,8.5,92.0,10.823529411764707,51.0
MS Gony,2011,85,4,55,9.166666666666666,21.25,9.272727272727273,13.75
MS Gony,2012,207,3,151,25.166666666666668,69.0,8.225165562913906,50.333333333333336
MS Gony,2013,256,7,175,29.166666666666668,36.57142857142857,8.777142857142858,25.0
MS Gony,2017,32,0,15,2.5,32.0,12.8,15.0
MW Short,2023,25,0,25,4.166666666666667,25.0,6.0,25.0
MW Short,2026,1,0,1,0.16666666666666666,1.0,6.0,1.0
Mandeep Singh,2019,26,0,12,2.0,26.0,13.0,12.0
Mashrafe Mortaza,2009,58,0,28,4.666666666666667,58.0,12.428571428571427,28.0
Mayank Dagar,2023,83,1,66,11.0,83.0,7.545454545454546,66.0
Mayank Dagar,2024,120,1,72,12.0,120.0,10.0,72.0
Mohammad Asif,2008,296,8,199,33.166666666666664,37.0,8.92462311557789,24.875
Mohammad Hafeez,2008,68,2,63,10.5,34.0,6.476190476190476,31.5
Mohammad Nabi,2017,58,2,66,11.0,29.0,5.2727272727272725,33.0
Mohammad Nabi,2018,47,1,30,5.0,47.0,9.4,30.0
Mohammad Nabi,2019,194,8,175,29.166666666666668,24.25,6.651428571428571,21.875
Mohammad Nabi,2021,109,2,74,12.333333333333334,54.5,8.837837837837837,37.0
Mohammad Nabi,2024,109,2,74,12.333333333333334,54.5,8.837837837837837,37.0
Mohammed Shami,2013,78,1,57,9.5,78.0,8.210526315789474,57.0
Mohammed Shami,2014,369,7,281,46.833333333333336,52.714285714285715,7.8790035587188605,40.142857142857146
Mohammed Shami,2016,244,5,156,26.0,48.8,9.384615384615385,31.2
Mohammed Shami,2017,243,5,165,27.5,48.6,8.836363636363636,33.0
Mohammed Shami,2018,144,3,85,14.166666666666666,48.0,10.164705882352942,28.333333333333332
Mohammed Shami,2019,469,19,331,55.166666666666664,24.68421052631579,8.501510574018127,17.42105263157895
Mohammed Shami,2021,863,39,665,110.83333333333333,22.128205128205128,7.786466165413534,17.05128205128205
Mohammed Shami,2022,488,20,378,63.0,24.4,7.746031746031746,18.9
Mohammed Shami,2023,522,28,403,67.16666666666667,18.642857142857142,7.771712158808932,14.392857142857142
Mohammed Shami,2025,337,6,187,31.166666666666668,56.166666666666664,10.81283422459893,31.166666666666668
Mohammed Shami,2026,130,4,120,20.0,32.5,6.5,30.0
Mohammed Siraj,2017,212,10,141,23.5,21.2,9.02127659574468,14.1
Mohammed Siraj,2018,367,11,264,44.0,33.36363636363637,8.340909090909092,24.0
Mohammed Siraj,2019,269,7,179,29.833333333333332,38.42857142857143,9.016759776536313,25.571428571428573
Mohammed Siraj,2021,589,22,493,82.16666666666667,26.772727272727273,7.168356997971602,22.40909090909091
Mohammed Siraj,2022,514,9,325,54.166666666666664,57.111111111111114,9.489230769230769,36.111111111111114
Mohammed Siraj,2023,375,19,329,54.833333333333336,19.736842105263158,6.838905775075988,17.31578947368421
Mohammed Siraj,2024,496,15,350,58.333333333333336,33.06666666666667,8.502857142857142,23.333333333333332
Mohammed Siraj,2025,527,16,367,61.166666666666664,32.9375,8.615803814713896,22.9375
Mohammed Siraj,2026,134,3,90,15.0,44.666666666666664,8.933333333333334,30.0
Mohit Rathee,2023,29,0,12,2.0,29.0,14.5,12.0
Mohsin Khan,2022,197,14,206,34.333333333333336,14.071428571428571,5.737864077669903,14.714285714285714
Mohsin Khan,2023,107,3,64,10.666666666666666,35.666666666666664,10.03125,21.333333333333332
Mohsin Khan,2024,385,10,237,39.5,38.5,9.746835443037975,23.7
Mohsin Khan,2026,19,1,25,4.166666666666667,19.0,4.56,25.0
Monu Kumar,2021,20,0,16,2.6666666666666665,20.0,7.5,16.0
Mujeeb Ur Rahman,2018,289,14,254,42.333333333333336,20.642857142857142,6.8267716535433065,18.142857142857142
Mujeeb Ur Rahman,2019,191,3,123,20.5,63.666666666666664,9.317073170731707,41.0
Mujeeb Ur Rahman,2021,112,2,75,12.5,56.0,8.96,37.5
Mujeeb Ur Rahman,2025,28,1,13,2.1666666666666665,28.0,12.923076923076923,13.0
Mukesh Choudhary,2022,424,16,291,48.5,26.5,8.742268041237113,18.1875
Mukesh Choudhary,2024,27,0,7,1.1666666666666667,27.0,23.142857142857142,7.0
Mukesh Choudhary,2025,71,1,36,6.0,71.0,11.833333333333334,36.0
Mukesh Kumar,2023,326,8,197,32.833333333333336,40.75,9.928934010152284,24.625
Mukesh Kumar,2024,368,17,223,37.166666666666664,21.647058823529413,9.90134529147982,13.117647058823529
Mukesh Kumar,2025,408,12,255,42.5,34.0,9.6,21.25
Mukesh Kumar,2026,135,4,90,15.0,33.75,9.0,22.5
Musheer Khan,2025,27,1,12,2.0,27.0,13.5,12.0
Mustafizur Rahman,2016,421,17,376,62.666666666666664,24.764705882352942,6.718085106382979,22.11764705882353
Mustafizur Rahman,2017,34,0,17,2.8333333333333335,34.0,12.0,17.0
Mustafizur Rahman,2018,230,7,167,27.833333333333332,32.857142857142854,8.263473053892216,23.857142857142858
Mustafizur Rahman,2021,436,14,327,54.5,31.142857142857142,8.0,23.357142857142858
Mustafizur Rahman,2022,244,8,199,33.166666666666664,30.5,7.356783919597991,24.875
Mustafizur Rahman,2023,79,1,42,7.0,79.0,11.285714285714286,42.0
Mustafizur Rahman,2024,318,14,225,37.5,22.714285714285715,8.48,16.071428571428573
Mustafizur Rahman,2025,87,4,66,11.0,21.75,7.909090909090909,16.5
N Burger,2024,145,7,105,17.5,20.714285714285715,8.285714285714286,15.0
N Burger,2026,139,5,103,17.166666666666668,27.8,8.097087378640776,20.6
N Rana,2016,3,0,6,1.0,3.0,3.0,6.0
N Rana,2018,44,4,38,6.333333333333333,11.0,6.947368421052632,9.5
N Rana,2019,72,3,50,8.333333333333334,24.0,8.639999999999999,16.666666666666668
N Rana,2021,35,0,25,4.166666666666667,35.0,8.399999999999999,25.0
N Rana,2022,23,0,12,2.0,23.0,11.5,12.0
N Rana,2023,75,3,54,9.0,25.0,8.333333333333334,18.0
N Rana,2025,18,0,12,2.0,18.0,9.0,12.0
N Thushara,2024,257,8,172,28.666666666666668,32.125,8.965116279069766,21.5
N Thushara,2025,26,1,26,4.333333333333333,26.0,6.0,26.0
N Wadhera,2024,13,0,12,2.0,13.0,6.5,12.0
N Wadhera,2025,9,0,5,0.8333333333333334,9.0,10.799999999999999,5.0
NA Saini,2023,34,0,15,2.5,34.0,13.6,15.0
NB Singh,2017,15,1,25,4.166666666666667,15.0,3.5999999999999996,25.0
ND Doshi,2010,17,1,25,4.166666666666667,17.0,4.08,25.0
ND Doshi,2011,62,1,32,5.333333333333333,62.0,11.625,32.0
NJ Rimmington,2011,19,0,18,3.0,19.0,6.333333333333333,18.0
NL McCullum,2011,34,0,30,5.0,34.0,6.8,30.0
NLTC Perera,2010,19,0,6,1.0,19.0,19.0,6.0
NLTC Perera,2011,111,2,86,14.333333333333334,55.5,7.7441860465116275,43.0
NLTC Perera,2012,27,0,15,2.5,27.0,10.8,15.0
NLTC Perera,2013,478,19,369,61.5,25.157894736842106,7.772357723577236,19.42105263157895
NLTC Perera,2015,55,1,37,6.166666666666667,55.0,8.91891891891892,37.0
NLTC Perera,2016,326,9,202,33.666666666666664,36.22222222222222,9.683168316831685,22.444444444444443
NM Coulter-Nile,2013,29,1,25,4.166666666666667,29.0,6.959999999999999,25.0
NM Coulter-Nile,2014,27,2,26,4.333333333333333,13.5,6.230769230769231,13.0
NM Coulter-Nile,2015,321,15,264,44.0,21.4,7.295454545454546,17.6
NM Coulter-Nile,2016,114,3,93,15.5,38.0,7.354838709677419,31.0
NM Coulter-Nile,2017,228,15,178,29.666666666666668,15.2,7.685393258426966,11.866666666666667
NM Coulter-Nile,2021,333,12,286,47.666666666666664,27.75,6.986013986013987,23.833333333333332
NM Coulter-Nile,2022,48,0,20,3.3333333333333335,48.0,14.399999999999999,20.0
NT Ellis,2021,90,1,68,11.333333333333334,90.0,7.941176470588235,68.0
NT Ellis,2022,55,3,40,6.666666666666667,18.333333333333332,8.25,13.333333333333334
NT Ellis,2023,339,13,233,38.833333333333336,26.076923076923077,8.729613733905579,17.923076923076923
NT Ellis,2024,24,1,24,4.0,24.0,6.0,24.0
NT Ellis,2025,38,1,25,4.166666666666667,38.0,9.12,25.0
Naman Dhir,2024,55,0,29,4.833333333333333,55.0,11.379310344827587,29.0
Naman Dhir,2025,21,0,24,4.0,21.0,5.25,24.0
Navdeep Saini,2019,397,11,299,49.833333333333336,36.09090909090909,7.966555183946488,27.181818181818183
Navdeep Saini,2021,437,7,319,53.166666666666664,62.42857142857143,8.219435736677116,45.57142857142857
Navdeep Saini,2022,72,3,39,6.5,24.0,11.076923076923077,13.0
Navdeep Saini,2023,40,3,25,4.166666666666667,13.333333333333334,9.6,8.333333333333334
Navdeep Saini,2026,37,0,19,3.1666666666666665,37.0,11.68421052631579,19.0
Naveen-ul-Haq,2023,219,11,175,29.166666666666668,19.90909090909091,7.508571428571428,15.909090909090908
Naveen-ul-Haq,2024,372,14,232,38.666666666666664,26.571428571428573,9.620689655172415,16.571428571428573
Nithish Kumar Reddy,2023,54,0,31,5.166666666666667,54.0,10.451612903225806,31.0
Nithish Kumar Reddy,2024,153,3,87,14.5,51.0,10.551724137931034,29.0
Nithish Kumar Reddy,2025,47,2,34,5.666666666666667,23.5,8.294117647058822,17.0
Nithish Kumar Reddy,2026,89,2,55,9.166666666666666,44.5,9.709090909090909,27.5
Noor Ahmad,2023,369,16,299,49.833333333333336,23.0625,7.404682274247492,18.6875
Noor Ahmad,2024,290,8,214,35.666666666666664,36.25,8.130841121495328,26.75
Noor Ahmad,2025,408,24,314,52.333333333333336,17.0,7.796178343949045,13.083333333333334
Noor Ahmad,2026,168,4,106,17.666666666666668,42.0,9.50943396226415,26.5
O Thomas,2019,79,5,63,10.5,15.8,7.523809523809524,12.6
OC McCoy,2022,237,11,173,28.833333333333332,21.545454545454547,8.219653179190752,15.727272727272727
OC McCoy,2023,13,0,7,1.1666666666666667,13.0,11.142857142857142,7.0
OF Smith,2022,178,6,95,15.833333333333334,29.666666666666668,11.242105263157894,15.833333333333334
P Amarnath,2008,236,7,132,22.0,33.714285714285715,10.727272727272727,18.857142857142858
P Awana,2012,372,17,296,49.333333333333336,21.88235294117647,7.54054054054054,17.41176470588235
P Awana,2013,412,15,332,55.333333333333336,27.466666666666665,7.44578313253012,22.133333333333333
P Awana,2014,245,7,146,24.333333333333332,35.0,10.068493150684931,20.857142857142858
P Dubey,2021,72,0,48,8.0,72.0,9.0,48.0
P Dubey,2023,19,1,19,3.1666666666666665,19.0,6.0,19.0
P Dubey,2025,20,1,12,2.0,20.0,10.0,12.0
P Kumar,2008,366,11,275,45.833333333333336,33.27272727272727,7.985454545454545,25.0
P Kumar,2009,394,13,312,52.0,30.307692307692307,7.576923076923077,24.0
P Kumar,2010,380,10,288,48.0,38.0,7.916666666666667,28.8
P Kumar,2011,345,10,283,47.166666666666664,34.5,7.314487632508834,28.3
P Kumar,2012,434,9,395,65.83333333333333,48.22222222222222,6.59240506329114,43.888888888888886
P Kumar,2013,373,12,354,59.0,31.083333333333332,6.322033898305085,29.5
P Kumar,2014,78,3,73,12.166666666666666,26.0,6.41095890410959,24.333333333333332
P Kumar,2015,329,7,230,38.333333333333336,47.0,8.582608695652173,32.857142857142854
P Kumar,2016,401,9,319,53.166666666666664,44.55555555555556,7.542319749216301,35.44444444444444
P Kumar,2017,151,6,108,18.0,25.166666666666668,8.38888888888889,18.0
P Negi,2012,152,7,133,22.166666666666668,21.714285714285715,6.857142857142857,19.0
P Negi,2013,28,0,26,4.333333333333333,28.0,6.461538461538462,26.0
P Negi,2014,75,0,43,7.166666666666667,75.0,10.465116279069766,43.0
P Negi,2015,252,6,183,30.5,42.0,8.262295081967213,30.5
P Negi,2016,84,1,54,9.0,84.0,9.333333333333334,54.0
P Negi,2017,197,16,200,33.333333333333336,12.3125,5.909999999999999,12.5
P Negi,2018,49,1,24,4.0,49.0,12.25,24.0
P Negi,2019,102,3,70,11.666666666666666,34.0,8.742857142857144,23.333333333333332
P Parameswaran,2011,137,4,97,16.166666666666668,34.25,8.474226804123711,24.25
P Parameswaran,2012,87,5,62,10.333333333333334,17.4,8.419354838709676,12.4
P Prasanth,2011,18,0,6,1.0,18.0,18.0,6.0
P Ray Barman,2019,56,0,24,4.0,56.0,14.0,24.0
P Sahu,2016,146,3,107,17.833333333333332,48.666666666666664,8.186915887850468,35.666666666666664
P Suyal,2013,21,1,19,3.1666666666666665,21.0,6.631578947368421,19.0
P Suyal,2014,35,1,21,3.5,35.0,10.0,21.0
P Suyal,2015,95,0,67,11.166666666666666,95.0,8.507462686567164,67.0
PC Valthaty,2011,189,7,147,24.5,27.0,7.714285714285714,21.0
PC Valthaty,2012,16,0,6,1.0,16.0,16.0,6.0
PD Collingwood,2010,101,5,90,15.0,20.2,6.733333333333333,18.0
PH Solanki,2022,38,2,36,6.0,19.0,6.333333333333333,18.0
PHKD Mendis,2025,60,2,42,7.0,30.0,8.571428571428571,21.0
PJ Cummins,2014,29,1,24,4.0,29.0,7.25,24.0
PJ Cummins,2015,97,1,66,11.0,97.0,8.818181818181818,66.0
PJ Cummins,2017,373,15,289,48.166666666666664,24.866666666666667,7.743944636678201,19.266666666666666
PJ Cummins,2021,646,21,489,81.5,30.761904761904763,7.92638036809816,23.285714285714285
PJ Cummins,2022,212,7,127,21.166666666666668,30.285714285714285,10.015748031496063,18.142857142857142
PJ Cummins,2024,566,18,375,62.5,31.444444444444443,9.056,20.833333333333332
PJ Cummins,2025,450,16,312,52.0,28.125,8.653846153846153,19.5
PJ Sangwan,2008,215,5,155,25.833333333333332,43.0,8.32258064516129,31.0
PJ Sangwan,2009,360,15,297,49.5,24.0,7.2727272727272725,19.8
PJ Sangwan,2010,258,9,199,33.166666666666664,28.666666666666668,7.778894472361809,22.11111111111111
PJ Sangwan,2012,42,1,25,4.166666666666667,42.0,10.08,25.0
PJ Sangwan,2013,51,0,26,4.333333333333333,51.0,11.76923076923077,26.0
PJ Sangwan,2016,49,0,25,4.166666666666667,49.0,11.76,25.0
PJ Sangwan,2017,181,5,110,18.333333333333332,36.2,9.872727272727273,22.0
PJ Sangwan,2018,19,0,12,2.0,19.0,9.5,12.0
PJ Sangwan,2022,65,3,56,9.333333333333334,21.666666666666668,6.9642857142857135,18.666666666666668
PM Sarvesh Kumar,2008,42,1,31,5.166666666666667,42.0,8.129032258064516,31.0
PP Chawla,2008,389,17,286,47.666666666666664,22.88235294117647,8.160839160839162,16.823529411764707
PP Chawla,2009,308,12,273,45.5,25.666666666666668,6.769230769230769,22.75
PP Chawla,2010,367,12,296,49.333333333333336,30.583333333333332,7.439189189189189,24.666666666666668
PP Chawla,2011,336,16,253,42.166666666666664,21.0,7.968379446640316,15.8125
PP Chawla,2012,419,16,346,57.666666666666664,26.1875,7.265895953757226,21.625
PP Chawla,2013,418,11,352,58.666666666666664,38.0,7.125,32.0
PP Chawla,2014,303,14,238,39.666666666666664,21.642857142857142,7.638655462184874,17.0
PP Chawla,2015,269,11,212,35.333333333333336,24.454545454545453,7.613207547169811,19.272727272727273
PP Chawla,2016,273,11,216,36.0,24.818181818181817,7.583333333333333,19.636363636363637
PP Chawla,2017,179,6,122,20.333333333333332,29.833333333333332,8.80327868852459,20.333333333333332
PP Chawla,2018,412,14,296,49.333333333333336,29.428571428571427,8.35135135135135,21.142857142857142
PP Chawla,2019,399,10,267,44.5,39.9,8.96629213483146,26.7
PP Chawla,2021,229,7,152,25.333333333333332,32.714285714285715,9.039473684210527,21.714285714285715
PP Chawla,2023,495,22,371,61.833333333333336,22.5,8.005390835579515,16.863636363636363
PP Chawla,2024,312,13,215,35.833333333333336,24.0,8.706976744186045,16.53846153846154
